id,url,name,age,role,compensation,source_excerpt,created_at,gender
5171,https://www.sec.gov/Archives/edgar/data/708955/000110465924048497/tm2323755d8_def14a.htm,Anne L. Arvia,60,"Director Nominee, Principal, Strategic Transformation and Program Management of Cornerstone Advisors",0,"Ms. Arvia is a Principal, Strategic Transformation and Program Management, of Cornerstone Advisors, a management consulting firm specializing in advising financial institutions, based in Scottsdale, Arizona. She has held this position since April 2023.",2025-05-16 16:36:36.185629,female
5172,https://www.sec.gov/Archives/edgar/data/708955/000110465924048497/tm2323755d8_def14a.htm,Vincent A. Berta,65,"Lead Independent Director, President and Managing Director of Covington Capital, LLC",155580,"Mr. Berta is the President and Managing Director of Covington Capital, LLC. Mr. Berta has served as Lead Independent Director since 2020. 2023 Committees: Corporate Governance and Nominating (Chair), Enterprise Risk and Compliance.",2025-05-16 16:36:36.185629,male
5173,https://www.sec.gov/Archives/edgar/data/708955/000110465924048497/tm2323755d8_def14a.htm,Cynthia O. Booth,66,"President, Chief Executive Officer and Owner of Emerge Manufacturing",149330,"Ms. Booth is the President, Chief Executive Officer and majority owner of Emerge Manufacturing. 2023 Committees: Audit (Chair), Compensation, Diversity and Inclusion (Chair).",2025-05-16 16:36:36.185629,female
5174,https://www.sec.gov/Archives/edgar/data/708955/000110465924048497/tm2323755d8_def14a.htm,Archie M. Brown,63,President and Chief Executive Officer of First Financial Bancorp. and First Financial Bank,3357573,"Mr. Brown is the President and Chief Executive Officer of First Financial Bancorp. and First Financial Bank. Archie M. Brown, who was also an employee of the Company in 2023, did not receive any additional fees for serving on the Board and therefore has been omitted from the table.",2025-05-16 16:36:36.185629,male
5175,https://www.sec.gov/Archives/edgar/data/708955/000110465924048497/tm2323755d8_def14a.htm,Claude E. Davis,63,"Chair of First Financial Bancorp. and First Financial Bank, and President and Partner of Brixey & Meyer Capital",193080,Mr. Davis is the Board Chair of First Financial Bancorp. and First Financial Bank and President and Partner of Brixey & Meyer Capital.,2025-05-16 16:36:36.185629,male
5176,https://www.sec.gov/Archives/edgar/data/708955/000110465924048497/tm2323755d8_def14a.htm,William J. Kramer,63,"Vice President Finance and CFO and director of Valco Companies, Inc.",140580,"Mr. Kramer is the Vice President of Finance and CFO and a member of the board of directors of Valco Industries, Inc. 2023 Committees: Audit, Compensation (Chair).",2025-05-16 16:36:36.185629,male
5177,https://www.sec.gov/Archives/edgar/data/708955/000110465924048497/tm2323755d8_def14a.htm,Dawn C. Morris,56,Founder and CEO of Growth Partners Group,109583,"Mrs. Morris is the Founder and CEO of Growth Partners Group. 2023 Committees: Audit, Corporate Governance and Nominating, Diversity and Inclusion.",2025-05-16 16:36:36.185629,female
5178,https://www.sec.gov/Archives/edgar/data/708955/000110465924048497/tm2323755d8_def14a.htm,Thomas M. O’Brien,67,Founder of Simpactful Consulting,136413,"Mr. O’Brien is the founder of Simpactful Consulting. 2023 Committees: Capital Markets (Chair), Compensation.",2025-05-16 16:36:36.185629,male
5179,https://www.sec.gov/Archives/edgar/data/708955/000110465924048497/tm2323755d8_def14a.htm,Andre T. Porter,44,"Senior Vice President, Chief Strategy Officer and General Counsel of Midcontinent Independent System Operator, Inc.",109583,"Mr. Porter is the Senior Vice President, Chief Strategy Officer and General Counsel of Midcontinent Independent System Operator, Inc. 2023 Committees: Capital Markets, Enterprise Risk and Compliance.",2025-05-16 16:36:36.185629,male
5180,https://www.sec.gov/Archives/edgar/data/708955/000110465924048497/tm2323755d8_def14a.htm,Maribeth S. Rahe,75,"President and Chief Executive Officer of Fort Washington Investment Advisors, Inc.",136380,"Ms. Rahe is the President and Chief Executive Officer of Fort Washington Investment Advisors, Inc. 2023 Committees: Audit (through Jan. 2024), Capital Markets.",2025-05-16 16:36:36.185629,female
5181,https://www.sec.gov/Archives/edgar/data/708955/000110465924048497/tm2323755d8_def14a.htm,Gary W. Warzala,68,"Executive Partner at Gartner, Inc.",139330,"Mr. Warzala is an Executive Partner at Gartner, Inc. 2023 Committees: Corporate Governance and Nominating, Enterprise Risk & Compliance (Chair).",2025-05-16 16:36:36.185629,male
5182,https://www.sec.gov/Archives/edgar/data/709005/000165495424010100/nrom_def14a.htm,Paul W. Mobley,83,"Executive Chairman of the Board, Chief Financial Officer and Class II Director",330750,"Paul W. Mobley has been Executive Chairman of the Board and Chief Financial Officer since November 2014. Prior to November 2014, Mr. Mobley was Chairman of the Board, Chief Executive Officer and Chief Financial Officer since December 1991, and a director since 1974. Mr. Mobley was President of the Company from 1981 to 1997. From 1974 to 1978, he also served as Vice President and Chief Operating Officer of the Company and from 1978 to 1981 as its Senior Vice President. Mr. Mobley has a B.S. in Business Administration from Indiana University and is a CPA. He is the father of A. Scott Mobley. The Summary Compensation Table sets his 2023 salary at $330,750.",2025-05-16 16:36:37.175112,male
5185,https://www.sec.gov/Archives/edgar/data/709005/000165495424010100/nrom_def14a.htm,Marcel Herbst,53,Class I Director,19500,"Marcel Herbst has been a director of the Company since 2016. The Director Compensation Table shows fees earned or paid in cash of $19,500 for 2023. The Company does not have standing committees, so no committee memberships are listed.",2025-05-16 16:36:37.175112,male
5192,https://www.sec.gov/Archives/edgar/data/709283/000119312525065483/d923260ddef14a.htm,Todd W. Arden,0,Director,0,Todd W. Arden 0 0,2025-05-16 16:36:37.819382,male
5198,https://www.sec.gov/Archives/edgar/data/709337/000119312525056673/d897214ddef14a.htm,Carl D. Culp,61,"Chair of the Board Enterprise Risk Management Committee, member of the Executive Committee, Director",80006,"Mr. Culp has served as a director of Farmers since 2023. Mr. Culp is the Chair of the Board Enterprise Risk Management Committee and a member of the Executive Committee. Mr. Culp spent 32 years at Farmers Bank and retired on August 15, 2021 as the Senior Executive Vice President and Chief Financial Officer. Mr. Culp is a certified public accountant (retired).",2025-05-16 16:36:38.46973,male
5199,https://www.sec.gov/Archives/edgar/data/709337/000119312525056673/d897214ddef14a.htm,Frank J. Monaco,64,"Chair of the Compensation Committee, member of the Board Enterprise Risk Management Committee, Director",87506,"Mr. Monaco has served as a director of Farmers since 2021. He is the Chair of the Compensation Committee and a member of the Board Enterprise Risk Management Committee. Mr. Monaco is a Senior Partner at the 415 Group, Inc., a certified public accounting, business consulting and IT services firm in Canton, Ohio.",2025-05-16 16:36:38.46973,male
5200,https://www.sec.gov/Archives/edgar/data/709337/000119312525056673/d897214ddef14a.htm,Edward W. Muransky,65,"Chair of the Corporate Governance and Nominating Committee, member of the Board Enterprise Risk Management and Executive Committees, Director",87506,Mr. Muransky has served as a director of Farmers since 2017. He is Chair of the Corporate Governance and Nominating Committee and a member of the Board Enterprise Risk Management and Executive Committees.,2025-05-16 16:36:38.46973,male
5201,https://www.sec.gov/Archives/edgar/data/709337/000119312525056673/d897214ddef14a.htm,Gregory C. Bestic,70,"Chair of the Audit Committee, member of the Compensation Committee, Director",93406,Mr. Bestic has served as a director of Farmers since 2011 and is currently Chair of the Audit Committee and a member of the Compensation Committee.,2025-05-16 16:36:38.46973,male
5202,https://www.sec.gov/Archives/edgar/data/709337/000119312525056673/d897214ddef14a.htm,Kevin J. Helmick,53,"President and Chief Executive Officer, member of the Executive Committee, Director",0,"Mr. Helmick, as a Farmers executive, does not receive additional compensation for his services as a director.",2025-05-16 16:36:38.46973,male
5203,https://www.sec.gov/Archives/edgar/data/709337/000119312525056673/d897214ddef14a.htm,Neil J. Kaback,64,"Member of the Audit and Board Enterprise Risk Management Committees, Director",80006,Mr. Kaback has served as a director of Farmers since 2021 and is a member of the Audit and Board Enterprise Risk Management Committees.,2025-05-16 16:36:38.46973,male
5204,https://www.sec.gov/Archives/edgar/data/709337/000119312525056673/d897214ddef14a.htm,Terry A. Moore,69,"Chair of the Board of Directors and Executive Committee, member of the Compensation and Corporate Governance and Nominating Committees, Director",125006,Mr. Moore has served as a director of Farmers since 2014 and is Chair of the Board of Directors and Executive Committee. He is a member of the Compensation and Corporate Governance and Nominating Committees.,2025-05-16 16:36:38.46973,male
5205,https://www.sec.gov/Archives/edgar/data/709337/000119312525056673/d897214ddef14a.htm,Edward W. Muransky,65,"Chair of the Corporate Governance and Nominating Committee, member of the Board Enterprise Risk Management and Executive Committees, Director",87506,Mr. Muransky has served as a director of Farmers since 2017. He is Chair of the Corporate Governance and Nominating Committee and a member of the Board Enterprise Risk Management and Executive Committees.,2025-05-16 16:36:38.46973,male
5206,https://www.sec.gov/Archives/edgar/data/709337/000119312525056673/d897214ddef14a.htm,David Z. Paull,70,"Member of the Board Enterprise Risk Management, Compensation and Executive Committees, Director",80006,"Mr. Paull has served as a director of Farmers since 2011 and is a member of the Board Enterprise Risk, Compensation and Executive Committees.",2025-05-16 16:36:38.46973,male
5207,https://www.sec.gov/Archives/edgar/data/709337/000119312525056673/d897214ddef14a.htm,Gina A. Richardson,52,"Member of the Audit and Corporate Governance and Nominating Committees, Director",80006,Ms. Richardson has served as a director of Farmers since 2023 and is a member of the Audit and Corporate Governance and Nominating Committees.,2025-05-16 16:36:38.46973,female
5208,https://www.sec.gov/Archives/edgar/data/709337/000119312525056673/d897214ddef14a.htm,Richard B. Thompson,0,Director,80006,"Richard B. Thompson has served as a director since 2021. Compensation table shows $80,006 total compensation for 2024.",2025-05-16 16:36:38.46973,male
5209,https://www.sec.gov/Archives/edgar/data/709337/000119312525056673/d897214ddef14a.htm,Andre Thornton,75,"Member of the Board Enterprise Risk and Corporate Governance and Nominating Committees, Director",80006,"Mr. Thornton has served as a director of Farmers since January 1, 2023 and is a member of the Board Enterprise Risk and Corporate Governance and Nominating Committees.",2025-05-16 16:36:38.46973,male
5210,https://www.sec.gov/Archives/edgar/data/709337/000119312525056673/d897214ddef14a.htm,Nicholas D. Varischetti,41,"Member of the Audit and Corporate Governance and Nominating Committees, Director",80006,Mr. Varischetti has served as a director of Farmers since 2023 and is a member of the Audit and Corporate Governance and Nominating Committees.,2025-05-16 16:36:38.46973,male
5211,https://www.sec.gov/Archives/edgar/data/711034/000105291814000486/thmgdef14adec112014.htm,Eric T. Jones,52,"President, Chief Executive Officer, Director",47966,"The names of the nominees, their principal occupations or employment and other data regarding them, based on information received from the respective nominees, are hereinafter set forth:
Eric T. Jones
52
President, Chief Executive Officer, Director
...The following table provides certain summary information for the fiscal years ended December 31, 2013, 2012, and 2011, respectively, concerning compensation awarded to, earned by or paid to our Chief Executive Officer, Chief Financial Officer and three other highest paid executive officers, including our Directors:
Eric T. Jones, President, CEO
2013
$29,966 Salary
$0 Bonus
$0 Stock Awards
$0 Option Awards
$0 Non-Equity Incentive Plan Compensation
$0 Change in Pension Value & Non-Qualified Deferred Compensation Earnings
$0 All Other Compensation/Directors Fee
Total $47,966",2025-05-16 16:36:40.245548,male
5212,https://www.sec.gov/Archives/edgar/data/711034/000105291814000486/thmgdef14adec112014.htm,E. James Collord,67,"Vice-President, Chief Operating Officer",54510,"The names of the nominees, their principal occupations or employment and other data regarding them, based on information received from the respective nominees, are hereinafter set forth:
E. James Collord
67
Vice-President, Chief Operating Officer
...The following table provides certain summary information for the fiscal years ended December 31, 2013, 2012, and 2011, respectively, concerning compensation awarded to, earned by or paid to our Chief Executive Officer, Chief Financial Officer and three other highest paid executive officers, including our Directors:
Jim Collord, Vice President, COO
2013
$36,510 Salary
$0 Bonus
$0 Stock Awards
$0 Option Awards
$0 Non-Equity Incentive Plan Compensation
$0 Change in Pension Value & Non-Qualified Deferred Compensation Earnings
$0 All Other Compensation/Directors Fee
Total $54,510",2025-05-16 16:36:40.245548,male
5213,https://www.sec.gov/Archives/edgar/data/711034/000105291814000486/thmgdef14adec112014.htm,Edward D. Fields,76,Director,9000,"During fiscal 2013 and until September, 2014, the Audit Committee consisted of the following members: R. Llee Chapman, Douglas Glaspey and Edward Fields. Mr. Chapman was appointed as Chair of the Audit Committee. The Directors designated R. Llee Chapman as the “audit committee financial expert” as defined under the applicable rules of the SEC. The Audit Committee’s purpose is to assist the Board of Directors in fulfilling its fiduciary responsibilities as pertaining to the accounting policies and reporting practices of Thunder Mountain Gold pursuant to the Committee’s charter. All of the foregoing directors are independent.
...The following table provides certain summary information for the fiscal years ended December 31, 2013, 2012, and 2011, respectively, concerning compensation awarded to, earned by or paid to our Chief Executive Officer, Chief Financial Officer and three other highest paid executive officers, including our Directors:
Edward Field, Director
2013
$0 Salary
$0 Bonus
$0 Stock Awards
$0 Option Awards
$0 Non-Equity Incentive Plan Compensation
$0 Change in Pension Value & Non-Qualified Deferred Compensation Earnings
$0 All Other Compensation/Directors Fee $9,000
Total $9,000",2025-05-16 16:36:40.245548,male
5214,https://www.sec.gov/Archives/edgar/data/711034/000105291814000486/thmgdef14adec112014.htm,Douglas J. Glaspey,60,Director,9000,"During fiscal 2013 and until September, 2014, the Audit Committee consisted of the following members: R. Llee Chapman, Douglas Glaspey and Edward Fields. Mr. Chapman was appointed as Chair of the Audit Committee. The Directors designated R. Llee Chapman as the “audit committee financial expert” as defined under the applicable rules of the SEC. The Audit Committee’s purpose is to assist the Board of Directors in fulfilling its fiduciary responsibilities as pertaining to the accounting policies and reporting practices of Thunder Mountain Gold pursuant to the Committee’s charter. All of the foregoing directors are independent.
...The Compensation Committee consists of the following members: Doug Glaspey, Pete Parsley, and Edward Fields. Mr. Glaspey was appointed as Chair of the Compensation Committee. The Board first appointed the Compensation Committee in May of 2012. The Compensation Committee met on one occasion in 2012. The Compensation Committee is comprised of three non-employee directors.
...The following table provides certain summary information for the fiscal years ended December 31, 2013, 2012, and 2011, respectively, concerning compensation awarded to, earned by or paid to our Chief Executive Officer, Chief Financial Officer and three other highest paid executive officers, including our Directors:
Doug Glaspey, Director
2013
$0 Salary
$0 Bonus
$0 Stock Awards
$0 Option Awards
$0 Non-Equity Incentive Plan Compensation
$0 Change in Pension Value & Non-Qualified Deferred Compensation Earnings
$0 All Other Compensation/Directors Fee $9,000
Total $9,000",2025-05-16 16:36:40.245548,male
5215,https://www.sec.gov/Archives/edgar/data/711034/000105291814000486/thmgdef14adec112014.htm,Joseph H. Baird,60,Director,0,"The Compensation Committee consists of the following members: Doug Glaspey, Pete Parsley, and Edward Fields. Mr. Glaspey was appointed as Chair of the Compensation Committee. The Board first appointed the Compensation Committee in May of 2012. The Compensation Committee met on one occasion in 2012. The Compensation Committee is comprised of three non-employee directors. The purpose of the Compensation Committee is to research and make recommendations to the Board of Directors regarding compensation issues affecting employees, management, directors, consultants and other non-employees of the Company.",2025-05-16 16:36:40.245548,male
5216,https://www.sec.gov/Archives/edgar/data/711034/000105291814000486/thmgdef14adec112014.htm,Larry D. Kornze,64,Director,0,"Larry D. Kornze, B.Sc. is geological engineer with over 45 years experience in the precious metals industry. Mr. Kornze was the General Manager of Exploration and U.S. Exploration Manager for Barrick Gold Corporation (NYSE: ABX) from 1987 to 2001, on projects ranging from the Americas to International projects, including Mexico, Central America, China, Philippines, Myanmar, Ethiopia, Uzbekistan, Kyrgyzstan, Indonesia, Peru, Bolivia, Ecuador, Venezuela, and Dominican Republic. Mr. Kornze directed minesite exploration activities for the Barrick Goldstrike Mine, and the Betze, Meikle, Deepstar, Screamer, and Rodeo deposits. He managed the Betze/Deep Post reserve development drilling and reserve estimation, along with general U.S. exploration. Mr. Kornze was Chief Geologist for Operations and New Projects at Barrick Mercur Gold Mines, Inc. from 1985 – 1986. Prior to working for Barrick, Mr. Kornze was Chief Geologist for Newmont Mines Ltd., Similkameen Division, B.C., and Newmont Mining Corporation (NYSE: NEM) of Canada from 1968 to 1981. Mr. Kornze has a B.Sc. Geological Engineering, Colorado School of Mines, and is a Professional Engineer of the Province of British Columbia. He also serves as a director of other Toronto Stock Exchange Venture listed mining companies.",2025-05-16 16:36:40.245548,male
5217,https://www.sec.gov/Archives/edgar/data/711377/000095017024106219/neog-20240913.htm,John E. Adent,56,"CEO, Director",7221352,"John. E Adent, Age 56, CEO, Director, Director Since 2018, Compensation $7,221,352 in 2024 Proxy Statement Summary Compensation Table.",2025-05-16 16:36:41.5877,male
5218,https://www.sec.gov/Archives/edgar/data/711377/000095017024106219/neog-20240913.htm,"William T. Boehm, Ph.D.",77,Director,247500,"William T. Boehm, Ph.D., Age 77, Director Since 2011, Compensation Committee and Audit Committee member, Compensation $247,500 in 2024 Proxy Statement Director Compensation Table.",2025-05-16 16:36:41.5877,male
5219,https://www.sec.gov/Archives/edgar/data/711377/000095017024106219/neog-20240913.htm,James C. Borel,68,Board Chair,270000,"James C. Borel, Age 68, Board Chair, Director Since 2016, Audit and Governance Committees member, Compensation $270,000 in 2024 Proxy Statement Director Compensation Table.",2025-05-16 16:36:41.5877,male
5220,https://www.sec.gov/Archives/edgar/data/711377/000095017024106219/neog-20240913.htm,Jeffrey D. Capello,59,Director,237500,"Jeffrey D. Capello, Age 59, Director Since 2022, Compensation and Audit Committees member, Compensation $237,500 in 2024 Proxy Statement Director Compensation Table.",2025-05-16 16:36:41.5877,male
5221,https://www.sec.gov/Archives/edgar/data/711377/000095017024106219/neog-20240913.htm,"Ronald D. Green, Ph.D.",63,Director,242500,"Ronald D. Green, Ph.D., Age 63, Director Since 2014, Governance and Science, Technology and Innovation Committees member, Compensation $242,500 in 2024 Proxy Statement Director Compensation Table.",2025-05-16 16:36:41.5877,male
5222,https://www.sec.gov/Archives/edgar/data/711377/000095017024106219/neog-20240913.htm,Aashima Gupta,53,Director,235000,"Aashima Gupta, Age 53, Director Since 2022, Governance and Science, Technology and Innovation Committees member, Compensation $235,000 in 2024 Proxy Statement Director Compensation Table.",2025-05-16 16:36:41.5877,female
5223,https://www.sec.gov/Archives/edgar/data/711377/000095017024106219/neog-20240913.htm,Raphael A. Rodriguez,56,Director,235000,"Raphael A. Rodriguez, Age 56, Director Since 2020, Compensation and Science, Technology and Innovation Committees member, Compensation $235,000 in 2024 Proxy Statement Director Compensation Table.",2025-05-16 16:36:41.5877,male
5225,https://www.sec.gov/Archives/edgar/data/711377/000095017024106219/neog-20240913.htm,"Catherine E. Woteki, Ph.D.",76,Director,238750,"Catherine E. Woteki, Ph.D., Age 76, Director Since 2020, Compensation and Science, Technology and Innovation Committees member, Compensation $238,750 in 2024 Proxy Statement Director Compensation Table.",2025-05-16 16:36:41.5877,female
5226,https://www.sec.gov/Archives/edgar/data/711404/000071140425000003/coo-20250219.htm,Robert S. Weiss,78,"Independent Director, Chairman of the Board",472025,Robert S. Weiss (Chairman) 1996 78 Independent DirectorChairman of the Board,2025-05-16 16:36:42.235559,male
5227,https://www.sec.gov/Archives/edgar/data/711404/000071140425000003/coo-20250219.htm,Colleen E. Jay,62,Independent Director,340032,"Colleen E. Jay Age: 62 Director since 2016 Independent Director Committees: Organization & Compensation (Chair), Corporate Governance & Nominating",2025-05-16 16:36:42.235559,female
5228,https://www.sec.gov/Archives/edgar/data/711404/000071140425000003/coo-20250219.htm,Lawrence E. Kurzius,67,Independent Director,405911,"Lawrence E. Kurzius Age: 67 Director Since 2023 Independent Director Committees: Audit, Organization & Compensation",2025-05-16 16:36:42.235559,male
5229,https://www.sec.gov/Archives/edgar/data/711404/000071140425000003/coo-20250219.htm,Cynthia L. Lucchese,64,Independent Director,320032,"Cynthia L. Lucchese Age: 64 Director since 2022 Independent Director Committees: Audit, Corporate Governance & Nominating",2025-05-16 16:36:42.235559,female
5230,https://www.sec.gov/Archives/edgar/data/711404/000071140425000003/coo-20250219.htm,Teresa S. Madden,69,Independent Director,345032,"Teresa S. Madden Age: 69 Director since 2020 Independent Director Committees: Audit (Chair), Organization & Compensation",2025-05-16 16:36:42.235559,female
5231,https://www.sec.gov/Archives/edgar/data/711404/000071140425000003/coo-20250219.htm,"Maria Rivas, M.D.",61,Independent Director,320032,"Maria Rivas, M.D. Age: 61 Director since 2021 Independent Director Committees: Audit, Corporate Governance & Nominating",2025-05-16 16:36:42.235559,female
5232,https://www.sec.gov/Archives/edgar/data/711404/000071140425000003/coo-20250219.htm,Albert G. White III,55,President & Chief Executive Officer,15427631,Albert G. White III (CEO) 2018 55 President & Chief Executive Officer,2025-05-16 16:36:42.235559,male
5233,https://www.sec.gov/Archives/edgar/data/711669/000071166924000054/cban2024def14aproxystateme.htm,Scott L. Downing,53,Director,57658,"Scott L. Downing.  Mr. Downing, age 53, is the President of SDI Investments and President of Lowell Packing Company.  He has served as President of SDI Investments since 2005 and as an officer of Lowell Packaging Company since 1997.  Mr. Downing presently is involved with managing family investments.  He is very active in community affairs and currently serves as Chairman of the Dorminy Medical Center Foundation.  Mr. Downing has also served as Ben Hill County Commissioner and Chairman of the ACCG policy committee for Economic Development and Transportation. He previously served as a Director of the Colony Bank Fitzgerald charter until the Merger in 2008 and has served as a community board member of the Colony Bank Fitzgerald office since 2008. Mr. Downing graduated from Georgia Southern University with a BBA in Management. Mr. Downing has been a Director of the Company since January 2012. The Board of Directors believes that Mr. Downing’s broad business background dealing with regulatory issues and bank board experience will provide invaluable expertise in oversight and setting policy for the Company and will make him an excellent candidate for Director of the Company.",2025-05-16 16:36:43.021508,male
5234,https://www.sec.gov/Archives/edgar/data/711669/000071166924000054/cban2024def14aproxystateme.htm,T. Heath Fountain,48,Chief Executive Officer; Director,18000,"T. Heath Fountain.  Mr. Fountain, age 48, has served as Chief Executive Officer of the Company since July 2018.  He is responsible for providing strategic leadership by working with the Board of Directors and the senior management team to establish long-term goals, growth strategies, and processes and procedures for the Company and the Bank. Mr. Fountain’s primary objective is to ensure the Bank’s affairs are carried out competently, ethically, in accordance with the law, and in the best interest of employees, customers, and shareholders.  Mr. Fountain also served as Acting Chief Financial Officer from January 2023 until January 2024 and President of the Company from July 2018 until September 2022.  Mr. Fountain is an experienced executive officer and has numerous years of experience in the banking industry and brings significant public-company experience and market-area knowledge to the position.  From 2015 to 2018, Mr. Fountain served as the President and Chief Executive Officer of Planters First Bank in Hawkinsville, Georgia.  Prior to his tenure at Planters First Bank, he served as Executive Vice President and Chief Financial Officer of Albany-based Heritage Financial Group from 2007 until its acquisition by Renasant Bank in 2015. Mr. Fountain graduated from University of Georgia with a BBA in Accounting. Mr. Fountain has been a Director of the Company since July 2018.",2025-05-16 16:36:43.021508,male
5235,https://www.sec.gov/Archives/edgar/data/711669/000071166924000054/cban2024def14aproxystateme.htm,Audrey D. Hollingsworth,61,Director,76290,"Audrey D. Hollingsworth.  Ms.. Hollingsworth, age 61,  is Vice President of People Services for Goodwill Industries of the Southern Rivers, a position she has held since 2018. In her current position she is continuing her career in human resources management  Before joining Goodwill Industries of the Southern Rivers, Ms. Hollingsworth was President of the Hollingsworth Group, a human resources and information technology consulting company. For 26 years prior to joining Hollingsworth Group, she served in positions of increasing responsibility at Synovus Financial Corporation, eventually ascending to the position of Group Executive and Chief People Officer. Ms. Hollingsworth serves on the Board of Directors for the Development Authority Foundation Board, the University of Georgia’s J.W. Fanning Institute for Leadership Development Advisory Board, the Mayor’s Advisory Committee for Public Safety and Law Enforcement, and the Greater Columbus Georgia Chamber of Commerce, of which she is Past Chairman. In addition, she is an alumna, Past President, and Chairman of Leadership Georgia and is currently a member of the Society for Human Resources and Delta Sigma Theta Sorority, Inc. Ms. Hollingsworth is a recipient of the Girl Scouts of Historic Georgia’s Women of Achievement Award. She holds a Bachelor of Science in Business Education from the University of Georgia and a Master of Science in Management from Troy State University.  Ms. Hollingsworth has been a Director of the Company since December 2022",2025-05-16 16:36:43.021508,female
5250,https://www.sec.gov/Archives/edgar/data/712515/000130817924000640/ea4312271-def14a.htm,Kofi A. Bruce,53,"Independent Director, Chair of Audit Committee",353696,"Mr. Kofi A. Bruce 53 Independent Chief Financial Officer, General Mills, Inc. Director since: 2021 Board Committees: Audit (Chair) Other Public Company Directorships: None Public Company Directorships in Past 5 Years: None Diversity: Identifies as African American Fiscal Year 2024 Director Compensation Table: Total $353,696",2025-05-16 16:36:44.804846,male
5558,https://www.sec.gov/Archives/edgar/data/719220/000119312525068253/d884155ddef14a.htm,Bhaskar Ramachandran,51,Director,160000,"Bhaskar Ramachandran, Age 51, Director since 2024, Committees: Nominating & Corporate Governance, Risk. Director Compensation Table for Fiscal Year 2024 shows total compensation of $160,000.",2025-05-16 16:37:09.206906,male
5236,https://www.sec.gov/Archives/edgar/data/711669/000071166924000054/cban2024def14aproxystateme.htm,"Edward P. Loomis, Jr.",70,Director,55658,"Edward P. Loomis, Jr. Mr. Loomis, age 70, served as President and Chief Executive Officer of the Company from May 2012 until he retired from the position in July 2018.  During his time with the Company he steered the Company out of the recession, adding new efficiencies and expanding it into new markets.  Mr. Loomis is an experienced executive officer beginning his career in 1975 at Trust Company Bank in Atlanta, Georgia, where he served as Vice President and Commercial Leander.  Mr. Loomis served as President and Chief Executive Officer of Atlantic Southern Bank from 2009 to 2011 and First Macon Bank & Trust from 1987 to 1998, both based in Macon, Georgia.  In addition, he served as interim President and Chief Executive Officer of Rivoli Bank and Trust in Macon from August to December 2005. Mr. Loomis graduated from University of Mississippi with a BBA in Banking and Finance. Mr. Loomis has been a Director of the Company since May 2012.",2025-05-16 16:36:43.021508,male
5237,https://www.sec.gov/Archives/edgar/data/711669/000071166924000054/cban2024def14aproxystateme.htm,Mark H. Massee,70,Chairman of the Board; Director,72658,"Mark H. Massee.  Mr. Massee, age 70, is a self-employed building construction consultant.  He is the retired President of Massee Builders, Inc. with which he was affiliated for 42 years.  Mr. Massee is Owner/Manager of MHM Properties and is Owner/President of Dorminy-Massee House Inc., a bed and breakfast inn.   Mr. Massee graduated from Georgia Institute of Technology with a BS in Industrial Management. Mr. Massee is the former mayor of the City of Fitzgerald, Georgia.  He has served as a Director of Colony Bank since 1996. Mr. Massee has been a Director of the Company since February 2007 and served as Vice Chairman of the Board from June 2013 until June 2016.  Mr. Massee has served as Chairman of the Board since June 2016.",2025-05-16 16:36:43.021508,male
5238,https://www.sec.gov/Archives/edgar/data/711669/000071166924000054/cban2024def14aproxystateme.htm,Meagan M. Mowry,47,Director,54825,"Meagan M. Mowry.  Ms. Mowry, age 47, is the co-founder and co-owner of Simcoe Investments, founded in September 2008, and its development and construction subsidiaries, Homes of Integrity Construction and Integrity Real Estate.  Ms. Mowry has served as Manager and Marketing Director of Integrity Real Estate, LLC since January 2016 and as Vice President of Homes of Integrity from 2004 to 2016.  Ms. Mowry entered the real estate industry in 2004 and has been a licensed real estate agent since 2014 through the Savannah Board of Realtors.  Ms. Mowry currently serves as a board member for the Sales and Marketing Council of the Savannah Home Builders Association. Ms. Mowry has been a Director of the Company since March 2019.",2025-05-16 16:36:43.021508,female
5239,https://www.sec.gov/Archives/edgar/data/711669/000071166924000054/cban2024def14aproxystateme.htm,Matthew D. Reed,36,Director,53658,"Matthew D. Reed.  Mr. Reed, age 36, is the owner and Chief Executive Officer of Georgia CEO, a network of local websites focused on the business communities across Georgia. Mr. Reed has been the owner of the company since 2010 and Chief Executive Officer of the company since 2012. Mr. Reed also serves on the Board of Governors for the Georgia Chamber of Commerce and sits on the UGA Small Business Development Center’s State Advisory Board.  He has served as a community board member of the Colony Bank Albany office since December 2018.  Mr. Reed graduated from Valdosta State University with a BBA in Management. Mr. Reed has been a Director of the Company since March 2019.",2025-05-16 16:36:43.021508,male
5240,https://www.sec.gov/Archives/edgar/data/711669/000071166924000054/cban2024def14aproxystateme.htm,Brian D. Schmitt,62,Executive Vice Chairman of the Board; Director,30500,"Brian D. Schmitt.  Mr. Schmitt, age 62, has served as Executive Vice Chairman of the Board and a Director of the Company since August 2021.  From July 2016 to August 2021, Mr. Schmitt served as President and Chief Executive Officer of SouthCrest Financial Group, Inc. and SouthCrest Bank until its merger with the Company in August 2021.  In his past Mr. Schmitt has a history of start-up, growth, consolidation and sale of financial institutions.  Prior to his time at SouthCrest, Mr. Schmitt has held many other executive leadership positions with other banks, including The PrivateBank, Premier Bank and Heritage Financial Group. Mr. Schmitt graduated from Troy University with a BA in Finance. He has been in banking since 1983.",2025-05-16 16:36:43.021508,male
